   1540       TimeStep=  4.000      Global_CFL= 0.1186E+05  Viscous_dt_unitcfl= 0.2920      Convective_dt_unitcfl= 0.3374E-03
   1550       TimeStep=  4.053      Global_CFL= 0.1201E+05  Viscous_dt_unitcfl= 0.2922      Convective_dt_unitcfl= 0.3374E-03
   1560       TimeStep=  4.107      Global_CFL= 0.1217E+05  Viscous_dt_unitcfl= 0.2924      Convective_dt_unitcfl= 0.3375E-03
   1570       TimeStep=  4.161      Global_CFL= 0.1232E+05  Viscous_dt_unitcfl= 0.2926      Convective_dt_unitcfl= 0.3376E-03
   1580       TimeStep=  4.215      Global_CFL= 0.1248E+05  Viscous_dt_unitcfl= 0.2928      Convective_dt_unitcfl= 0.3376E-03
   1590       TimeStep=  4.269      Global_CFL= 0.1264E+05  Viscous_dt_unitcfl= 0.2931      Convective_dt_unitcfl= 0.3377E-03
   1600       TimeStep=  4.323      Global_CFL= 0.1280E+05  Viscous_dt_unitcfl= 0.2935      Convective_dt_unitcfl= 0.3377E-03
   1610       TimeStep=  4.377      Global_CFL= 0.1296E+05  Viscous_dt_unitcfl= 0.2939      Convective_dt_unitcfl= 0.3378E-03
   1620       TimeStep=  4.433      Global_CFL= 0.1312E+05  Viscous_dt_unitcfl= 0.2942      Convective_dt_unitcfl= 0.3378E-03
   1630       TimeStep=  4.489      Global_CFL= 0.1328E+05  Viscous_dt_unitcfl= 0.2943      Convective_dt_unitcfl= 0.3379E-03
   1640       TimeStep=  4.545      Global_CFL= 0.1345E+05  Viscous_dt_unitcfl= 0.2943      Convective_dt_unitcfl= 0.3380E-03
   1650       TimeStep=  4.601      Global_CFL= 0.1361E+05  Viscous_dt_unitcfl= 0.2944      Convective_dt_unitcfl= 0.3380E-03
   1660       TimeStep=  4.658      Global_CFL= 0.1378E+05  Viscous_dt_unitcfl= 0.2945      Convective_dt_unitcfl= 0.3381E-03
   1670       TimeStep=  4.715      Global_CFL= 0.1394E+05  Viscous_dt_unitcfl= 0.2947      Convective_dt_unitcfl= 0.3381E-03
   1680       TimeStep=  4.773      Global_CFL= 0.1411E+05  Viscous_dt_unitcfl= 0.2949      Convective_dt_unitcfl= 0.3382E-03
